"title","categoryName","address","neighborhood","street","city","postalCode","state","countryCode","website","phone","phoneUnformatted","location/lat","location/lng"
"Trini Roti Hut","Caribbean restaurant","22-15 Regina Ave, Far Rockaway, NY 11691","Far Rockaway","22-15 Regina Ave","Far Rockaway","11691","New York","US",,"(718) 841-5268","+17188415268","40.6038513","-73.7566006"
"Burger King","Restaurant","3901 Richmond Ave, Staten Island, NY 10312","Eltingville","3901 Richmond Ave","Staten Island","10312","New York","US","https://burgerking.com/store-locator/store/restaurant_445","(718) 967-1237","+17189671237","40.5432726","-74.1638517"
"Le Malt Imperiale","Restaurant","75 Putnam St, Staten Island, NY 10312","Eltingville","75 Putnam St","Staten Island","10312","New York","US","https://lemaltimperiale.com/","(212) 301-7614","+12123017614","40.5445246","-74.1640441"
"Domino's Pizza","Pizza delivery","3902 Richmond Ave, Staten Island, NY 10312","Eltingville","3902 Richmond Ave","Staten Island","10312","New York","US","https://www.dominos.com/en/?utm_source=google&utm_medium=loclist&utm_campaign=localmaps","(718) 227-1900","+17182271900","40.5427488","-74.1641146"
"Buddy's Café & Playplace","Restaurant","262 Arden Ave, Staten Island, NY 10312","Rossville","262 Arden Ave","Staten Island","10312","New York","US","http://www.buddyscafeandplayplace.com/","(347) 562-4842","+13475624842","40.5530978","-74.1923432"
"Taco Bell","Fast food restaurant","245 Page Age, Staten Island, NY 10312","Arden Heights","245 Page Age","Staten Island","10312","New York","US","https://locations.tacobell.com/ny/staten-island/245-page-age.html?utm_source=yext&utm_campaign=googlelistings&utm_medium=referral&utm_term=040567&utm_content=website&y_source=1_MTAwMTE0NjkzMy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","(347) 349-1105","+13473491105","40.5430935","-74.1740369"
"Privé","Restaurant","813 Annadale Rd, Staten Island, NY 10312","Arden Heights","813 Annadale Rd","Staten Island","10312","New York","US",,"(718) 710-1012","+17187101012","40.5421027","-74.1771032"
"Chick n' Cha","Chicken restaurant","262 Arden Ave Suite G, Staten Island, NY 10312","Rossville","262 Arden Ave Suite G","Staten Island","10312","New York","US","https://chickncha.com/?utm_source=google","(347) 249-9449","+13472499449","40.5530978","-74.1923432"
"Saporito Pizza","Pizza restaurant","896 Huguenot Ave, Staten Island, NY 10312","Prince's Bay","896 Huguenot Ave","Staten Island","10312","New York","US","http://saporitostatenisland.com/","(718) 227-6300","+17182276300","40.5325259","-74.1925496"
"Ali Baba Hookah Lounge, Cafe & Middle Eastern Cuisine","Middle Eastern restaurant","4561 Amboy Rd, Staten Island, NY 10312","Annadale","4561 Amboy Rd","Staten Island","10312","New York","US",,"(347) 983-4604","+13479834604","40.5430012","-74.1654971"
"Subway","Sandwich shop","4348B Amboy Rd, Staten Island, NY 10312","Eltingville","4348B Amboy Rd","Staten Island","10312","New York","US","https://restaurants.subway.com/united-states/ny/staten-island/4348b-amboy-road?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=12082&utm_campaign=evergreen-2020&y_source=1_MTQ5MTMzNTktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","(718) 984-8773","+17189848773","40.5449942","-74.160139"
"Annadale Bakery","Bakery","821 Annadale Rd, Staten Island, NY 10312","Arden Heights","821 Annadale Rd","Staten Island","10312","New York","US",,"(929) 284-3400","+19292843400","40.5418027","-74.1773002"
"Subway","Sandwich shop","262 H, Parking lot, Arden Ave, Staten Island, NY 10312","Rossville","262 H, Parking lot, Arden Ave","Staten Island","10312","New York","US","https://restaurants.subway.com/united-states/ny/staten-island/262-h-arden-avenue?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=60041&utm_campaign=evergreen-2020&y_source=1_MTQ5MDM2NTgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","(347) 563-1592","+13475631592","40.552933","-74.192849"
"Dunkin'","Coffee shop","3845 Richmond Ave, Staten Island, NY 10312","Eltingville","3845 Richmond Ave","Staten Island","10312","New York","US","https://locations.dunkindonuts.com/en/ny/staten-island/3845-richmond-ave/355862?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=355862&y_source=1_MTIxMTIxNDUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","(646) 340-3751","+16463403751","40.5440367","-74.1647477"
"Dunkin'","Coffee shop","655 Rossville Ave Woodrow Plaza Mall, Staten Island, NY 10309","Rossville","655 Rossville Ave Woodrow Plaza Mall","Staten Island","10309","NY","US","https://locations.dunkindonuts.com/en/ny/staten-island/655-rossville-ave/302977?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=302977&y_source=1_MTIxMTM3NDMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","(718) 984-2451","+17189842451","40.5429581","-74.2070311"
"Dunkin'","Coffee shop","901 Huguenot Ave, Staten Island, NY 10312","Woodrow","901 Huguenot Ave","Staten Island","10312","New York","US","https://locations.dunkindonuts.com/en/ny/staten-island/901-huguenot-ave/337663?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=337663&y_source=1_MTIxMDc3NzgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","(347) 838-6426","+13478386426","40.5325562","-74.1917115"
"Starbucks","Coffee shop","1243 Woodrow Rd, Staten Island, NY 10309","Rossville","1243 Woodrow Rd","Staten Island","10309","New York","US","https://www.starbucks.com/store-locator/store/1015914/","(929) 321-0457","+19293210457","40.542115","-74.206947"
"Healthy Kitchen","Health food restaurant","Parking lot, 20 Jefferson Blvd STE 1, Staten Island, NY 10312","Woodrow","Parking lot, 20 Jefferson Blvd STE 1","Staten Island","10312","New York","US",,"(718) 356-4400","+17183564400","40.5411449","-74.1782401"
"Kaieteur Restaurant & Sports Bar","Caribbean restaurant","2513, 8712 Lefferts Blvd, Jamaica, NY 11418","Jamaica","2513, 8712 Lefferts Blvd","Jamaica","11418","New York","US","https://kaieteurrestaurant.site/","(718) 850-0787","+17188500787","40.6995812","-73.830993"
"Caridad","Dominican restaurant","9019 Jamaica Ave, Woodhaven, NY 11421","Woodhaven","9019 Jamaica Ave","Woodhaven","11421","New York","US",,"(718) 847-7575","+17188477575","40.6931055","-73.8539628"
"Atlantic Diner","Diner","111-16 Atlantic Ave, South Richmond Hill, NY 11419","South Richmond Hill","111-16 Atlantic Ave","South Richmond Hill","11419","New York","US","http://atlanticdinerny.com/","(718) 849-6673","+17188496673","40.6921065","-73.8339574"
"Pop’s Cocina & Bar","Restaurant","8522 Jamaica Ave, Woodhaven, NY 11421","Woodhaven","8522 Jamaica Ave","Woodhaven","11421","New York","US","https://popscocinabar.revelup.com/weborder/?establishment=1","(718) 846-2037","+17188462037","40.692462","-73.8582198"
"Golden Kitchen","Chinese restaurant","79-09 Jamaica Ave, Jamaica, NY 11421","Jamaica","79-09 Jamaica Ave","Jamaica","11421","New York","US",,"(718) 296-0589","+17182960589","40.6921242","-73.8629389"
"The Classic Diner","Diner","117-33 Myrtle Ave, Richmond Hill, NY 11418","Richmond Hill","117-33 Myrtle Ave","Richmond Hill","11418","New York","US","https://www.theclassicdiner.com/","(718) 847-7500","+17188477500","40.7001299","-73.8315621"
"Taste Of The Town Diner","Restaurant","12021 Jamaica Ave, Richmond Hill, NY 11418","Richmond Hill","12021 Jamaica Ave","Richmond Hill","11418","New York","US",,"(718) 850-8862","+17188508862","40.7004449","-73.8292607"
"Spolini's","Italian restaurant","116-25 Metropolitan Ave, Richmond Hill, NY 11418","Richmond Hill","116-25 Metropolitan Ave","Richmond Hill","11418","New York","US","https://www.spolinismenu.com/?utm_source=gbp","(718) 805-5852","+17188055852","40.7074051","-73.835329"
"Nuria's Restaurant","Restaurant","13816 Jamaica Ave, Jamaica, NY 11435","Jamaica","13816 Jamaica Ave","Jamaica","11435","New York","US",,"(718) 206-2181","+17182062181","40.7023357","-73.8147257"
"Caribbean Cabana","Caribbean restaurant","116-02 Jamaica Ave, Richmond Hill, NY 11418","Richmond Hill","116-02 Jamaica Ave","Richmond Hill","11418","New York","US","http://www.caribbeancabana.net/","(718) 849-0500","+17188490500","40.6990923","-73.833069"
"Punjabi Dhaba (Original 2006)","Restaurant","119-16 101st Ave, South Richmond Hill, NY 11419","South Richmond Hill","119-16 101st Ave","South Richmond Hill","11419","New York","US","http://punjabidhaba.com/","(718) 487-8002","+17184878002","40.6899685","-73.8252625"
"La Cocinita Mexican Restaurant","Mexican restaurant","112-10 Jamaica Ave, Richmond Hill, NY 11418","Richmond Hill","112-10 Jamaica Ave","Richmond Hill","11418","New York","US","http://www.lacocinitamexicanrestaurant.com/","(718) 880-2312","+17188802312","40.6975009","-73.8359695"
"Chrome 101","Puerto Rican restaurant","96-03 101st Ave, Ozone Park, NY 11416","Ozone Park","96-03 101st Ave","Ozone Park","11416","New York","US",,"(347) 454-9124","+13474549124","40.6848327","-73.8448065"
"Pizza Classica","Pizza restaurant","89-89 Union Tpke, Glendale, NY 11385","Glendale","89-89 Union Tpke","Glendale","11385","New York","US","http://www.pizzaclassicany.com/","(718) 847-5001","+17188475001","40.7067981","-73.8556417"
"El Viejo Yayo","Dominican restaurant","97-12 101st Ave, Ozone Park, NY 11416","Ozone Park","97-12 101st Ave","Ozone Park","11416","New York","US","https://elviejoyayony.com/","(718) 880-1789","+17188801789","40.6848106","-73.8436965"
"Tropical Restaurant","Ecuadorian restaurant","88-18 Jamaica Ave, Jamaica, NY 11421","Jamaica","88-18 Jamaica Ave","Jamaica","11421","New York","US","https://www.tropical-restaurants.com/woodhaven","(718) 846-8816","+17188468816","40.6925893","-73.8557675"
"Q Rico No Manches","Mexican restaurant","79-11 Jamaica Ave, Queens, NY 11421","Woodhaven","79-11 Jamaica Ave","Queens","11421","New York","US","https://www.qriconomaches.com/","(347) 829-3380","+13478293380","40.6922037","-73.8628913"
"GT Rice Bowl","Caribbean restaurant","11409 Liberty Ave #1809, South Richmond Hill, NY 11419","South Richmond Hill","11409 Liberty Ave #1809","South Richmond Hill","11419","New York","US","https://gtricebowl.com/","(718) 323-4000","+17183234000","40.6858055","-73.8282258"
"Tommy's Pizza","Pizza restaurant","117-11 Liberty Ave, South Richmond Hill, NY 11419","South Richmond Hill","117-11 Liberty Ave","South Richmond Hill","11419","New York","US","http://tommyspizzanyc.com/","(718) 835-4408","+17188354408","40.6861126","-73.8254235"
"Los Almuerzos Mexicanos","Mexican restaurant","138-21 Jamaica Ave, Jamaica, NY 11435","Jamaica","138-21 Jamaica Ave","Jamaica","11435","New York","US","http://www.losalmuerzosmexicanrestaurant.com/","(718) 880-1715","+17188801715","40.7026528","-73.8145472"
"Mistura Peruana","Peruvian restaurant","8423 Jamaica Ave, Woodhaven, NY 11421","Woodhaven","8423 Jamaica Ave","Woodhaven","11421","New York","US","http://misturaperuana.com/","(718) 441-3237","+17184413237","40.6924938","-73.8579146"
"Paul Michael’s Brick Oven Cafe Restaurant","Pizza restaurant","85-19 126th St, Kew Gardens, NY 11415","Kew Gardens","85-19 126th St","Kew Gardens","11415","New York","US","https://www.paulmichaelsbrickovencafe.com/","(718) 846-4065","+17188464065","40.7037385","-73.8249007"
"Alfie's Pizzeria & Restaurant","Pizza restaurant","86-08 117th St, Richmond Hill, NY 11418","Richmond Hill","86-08 117th St","Richmond Hill","11418","New York","US","https://www.facebook.com/Alfies-Pizza-117300081622083/","(718) 849-8701","+17188498701","40.6998596","-73.8327968"
"Mami Leo's Restaurant","Ecuadorian restaurant","104-19 Jamaica Ave, Richmond Hill, NY 11418","Richmond Hill","104-19 Jamaica Ave","Richmond Hill","11418","New York","US",,"(718) 487-3833","+17184873833","40.6953742","-73.8426206"
"Hangar 11 Burgers & Brews","Restaurant","119-11 Metropolitan Ave, Kew Gardens, NY 11415","Kew Gardens","119-11 Metropolitan Ave","Kew Gardens","11415","New York","US","https://hangar11nyc.com/","(718) 441-8100","+17184418100","40.7061716","-73.8312833"
"Darbar's Chicken & Ribs","Halal restaurant","12609 Liberty Ave, South Richmond Hill, NY 11419","South Richmond Hill","12609 Liberty Ave","South Richmond Hill","11419","New York","US","https://darbarsonline.com/","(718) 529-4900","+17185294900","40.688706","-73.818136"
"Deleon Latin Cuisine","Dominican restaurant","116-20 Jamaica Ave, Richmond Hill, NY 11418","Richmond Hill","116-20 Jamaica Ave","Richmond Hill","11418","New York","US",,"(347) 813-7224","+13478137224","40.698389","-73.8341868"
"Jumbo Chinese Kitchen","Chinese restaurant","113-04 Jamaica Ave, Jamaica, NY 11418","Jamaica","113-04 Jamaica Ave","Jamaica","11418","New York","US",,"(718) 441-5946","+17184415946","40.6977923","-73.8353874"
"Sunrise","Chinese restaurant","9607 101st Ave, Ozone Park, NY 11416","Ozone Park","9607 101st Ave","Ozone Park","11416","New York","US",,"(718) 835-1302","+17188351302","40.6848722","-73.8447208"
"Duran Restaurant","Dominican restaurant","96-10 Jamaica Ave, Woodhaven, NY 11421","Woodhaven","96-10 Jamaica Ave","Woodhaven","11421","New York","US","https://duranrestaurantny.com/","(718) 441-0068","+17184410068","40.6944084","-73.8490829"
"Briarwood Cafe","Diner","138-49 Queens Blvd, Briarwood, NY 11435","Briarwood","138-49 Queens Blvd","Briarwood","11435","New York","US",,"(718) 297-7494","+17182977494","40.7079076","-73.8174182"
"Beni's Restaurant and Bar","Caribbean restaurant","129-20 Liberty Ave, South Richmond Hill, NY 11419","South Richmond Hill","129-20 Liberty Ave","South Richmond Hill","11419","New York","US","https://food.orders.co/benisrestaurantandbar?y_source=1_MTAyMDQ0OTA4OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","(718) 738-9700","+17187389700","40.689402","-73.815491"
"Sheriff Street Restaurant & Lounge","Restaurant","12009 Liberty Ave, South Richmond Hill, NY 11419","South Richmond Hill","12009 Liberty Ave","South Richmond Hill","11419","New York","US",,"(347) 592-1510","+13475921510","40.6869436","-73.8228606"
"Antojitos Restaurante & Bar","Mexican restaurant","90-04 Jamaica Ave, Woodhaven, NY 11421","Woodhaven","90-04 Jamaica Ave","Woodhaven","11421","New York","US","https://www.antojitosdesancecilio.com/","(718) 846-3024","+17188463024","40.692762","-73.8545169"
"New Thriving Restaurant","Chinese restaurant","116-20 Liberty Ave, South Richmond Hill, NY 11419","South Richmond Hill","116-20 Liberty Ave","South Richmond Hill","11419","New York","US","https://newthrivingny.com/","(718) 374-3299","+17183743299","40.6858124","-73.826021"
"Alba's Pizzeria & Restaurant","Pizza restaurant","13765 Queens Blvd, Jamaica, NY 11435","Jamaica","13765 Queens Blvd","Jamaica","11435","New York","US","https://albaspizzarestaurant.com/?utm_source=google","(718) 291-1620","+17182911620","40.7093092","-73.8188174"
"101 Cafe","Diner","98-05 101st Ave, Ozone Park, NY 11417","Ozone Park","98-05 101st Ave","Ozone Park","11417","New York","US","http://101cafeonline.com/","(718) 848-8131","+17188488131","40.6852549","-73.843227"
"Don Miguel Restaurant","Guatemalan restaurant","104-26 Jamaica Ave, Richmond Hill, NY 11418","Richmond Hill","104-26 Jamaica Ave","Richmond Hill","11418","New York","US","http://donmiguelrestaurante1.com/","(718) 480-6959","+17184806959","40.6950364","-73.8423797"
"Rico Chimi Atlantic Ave.","Hamburger restaurant","80-01 Atlantic Ave, Woodhaven, NY 11421","Woodhaven","80-01 Atlantic Ave","Woodhaven","11421","New York","US","http://www.ricochimi.com/","(347) 644-5343","+13476445343","40.6851275","-73.8603719"
"Kinwa","Peruvian restaurant","98-01 Jamaica Ave, Woodhaven, NY 11421","Woodhaven","98-01 Jamaica Ave","Woodhaven","11421","New York","US","https://kinwacaferestaurantny.com/","(718) 846-0909","+17188460909","40.6949012","-73.8476437"
"Olas Kitchen","West African restaurant","821 Van Siclen Ave, Brooklyn, NY 11207","East New York","821 Van Siclen Ave","Brooklyn","11207","New York","US",,"(347) 462-4190","+13474624190","40.6597506","-73.8848982"
"Lindenwood Diner","Diner","2870 Linden Blvd, Brooklyn, NY 11208","East New York","2870 Linden Blvd","Brooklyn","11208","New York","US","http://www.lindenwooddiner.com/","(718) 235-6343","+17182356343","40.669851","-73.8574618"
"Hook & Reel Cajun Seafood & Bar","Seafood restaurant","133-40 79th St Suite H, Howard Beach, NY 11414","Howard Beach","133-40 79th St Suite H","Howard Beach","11414","New York","US","https://hookreel.com/location/howardbeach/","(718) 673-6207","+17186736207","40.671659","-73.8571755"
"Marthita's Kitchen","Spanish restaurant","754 New Lots Ave, Brooklyn, NY 11207","East New York","754 New Lots Ave","Brooklyn","11207","New York","US",,"(347) 435-0075","+13474350075","40.666148","-73.882613"
"Ochi jamaican and seafood grill","Restaurant","2488 Linden Blvd, Brooklyn, NY 11208","East New York","2488 Linden Blvd","Brooklyn","11208","New York","US",,"(718) 709-0187","+17187090187","40.6662909","-73.8717922"
"New Hop Shing Kitchen","Chinese restaurant","533 Blake Ave, Brooklyn, NY 11207","East New York","533 Blake Ave","Brooklyn","11207","New York","US",,"(718) 922-5086","+17189225086","40.6673665","-73.8991767"
